
狼爪•音乐DJ,#genre#
CCTV6HD,http://39.134.65.173/PLTV/88888888/224/3221225814/1.m3u8$1920*1080
CCTV6FHD,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8$1920*1080
CCTV6FHD,http://39.134.116.30:8080/PLTV/88888910/224/3221225650/index.m3u8$1920*1080
CCTV6FHD,http://39.134.65.141/PLTV/88888888/224/3221225814/index.m3u8$1920*1080
CCTV6HD,http://39.135.138.58:18890/PLTV/88888888/224/3221225650/index.m3u8$1920*1080
CCTV7[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225671/index.m3u8
CCTV7[1920•1080],http://39.134.66.2/PLTV/88888888/224/3221225671/index.m3u8
CCTV8[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225795/index.m3u8
CCTV8[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225795/index.m3u8
CCTV8[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225795/index.m3u8
CCTV8[1920•1080],http://39.134.65.175/PLTV/88888888/224/3221225795/index.m3u8
CCTV8[1920•1080],http://39.134.65.177/PLTV/88888888/224/3221225795/index.m3u8
CCTV9[1920•1080],http://39.134.66.46/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
CCTV9[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9[1920•1080],http://117.148.179.162/PLTV/88888888/224/3221231697/1.m3u8
CCTV10[1920•1080],http://117.148.179.164/PLTV/88888888/224/3221232492/1.m3u8
CCTV10[1920•1080],http://117.148.179.175/PLTV/88888888/224/3221231666/1.m3u8
CCTV10[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225677/index.m3u8
CCTV10[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225677/index.m3u8
CCTV10[1920•1080],http://39.134.65.166/PLTV/88888888/224/3221225677/index.m3u8
CCTV10[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225677/index.m3u8
CCTV10[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225677/index.m3u8
CCTV11[1920•1080],http://117.148.179.164/PLTV/88888888/224/3221231711/1.m3u8
CCTV12[1920•1080],http://117.148.179.150/PLTV/88888888/224/3221231660/1.m3u8
CCTV12[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225669/index.m3u8
CCTV12[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225669/index.m3u8
CCTV12[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225669/index.m3u8
CCTV12[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225669/index.m3u8
CCTV13[1920•1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV13[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8
CCTV14[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225674/index.m3u8
CCTV14[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225674/index.m3u8
CCTV14[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
CCTV14[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225674/index.m3u8
CCTV14[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8
CCTV15[1920•1080],http://117.148.179.169/PLTV/88888888/224/3221231693/1.m3u8
CCTV16蓝光4K画质,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV16[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV17[1920•1080],http://39.134.66.46/PLTV/88888888/224/3221225708/index.m3u8
CCTV17[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225708/index.m3u8
CCTV17[1920•1080],http://39.134.65.183/PLTV/88888888/224/3221225708/index.m3u8
CCTV17[1920•1080],http://117.148.179.167/PLTV/88888888/224/3221231772/1.m3u8
CCTV-第一剧场高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226698/10000100000000060000000006385142_0.smil
CCTV-怀旧剧场高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226700/10000100000000060000000006385151_0.smil
CCTV-风云剧场高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226671/10000100000000060000000006385152_0.smil
CCTV-风云音乐高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil
CCTV-女性时尚高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226675/10000100000000060000000006385156_0.smil
CCTV-风云足球高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226702/10000100000000060000000006385159_0.smil
CCTV-央视文化精品高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226677/10000100000000060000000006385162_0.smil
CCTV-兵器科技高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226704/10000100000000060000000006385167_0.smil
CCTV-央视台球高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226706/10000100000000060000000006385172_0.smil
CCTV-世界地理高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226679/10000100000000060000000006385175_0.smil
CCTV-电视指南高清,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226708/10000100000000060000000006385178_0.smil

狼爪•香港频道,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8 
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
翡翠台,http://113.64.147.72:808/hls/67/index.m3u8 
翡翠台,http://113.64.147.86:808/hls/67/index.m3u8 
翡翠台,http://113.64.147.97:808/hls/67/index.m3u8 
TVB星河,http://113.64.147.72:808/hls/135/index.m3u8 
TVB星河,http://113.64.147.86:808/hls/135/index.m3u8 
TVB星河,http://113.64.147.97:808/hls/135/index.m3u8 
tvb影视,http://hms563nc1880172786.live.aikan.miguvideo.com/wh7f454c46tw3279865347_1298155843/PLTV/88888888/224/3221231733/1.m3u8 

狼爪•卫视蓝光,#genre#
江西卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225705/index.m3u8
湖南卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
江苏卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
东方卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
天津卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
山东卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
安徽卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
辽宁卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225735/index.m3u8
江苏卫视[1920•1080],http://117.148.179.175/PLTV/88888888/224/3221231447/1.m3u8
北京卫视[1920•1080],http://117.148.179.168/PLTV/88888888/224/3221231732/1.m3u8
湖南卫视[1920•1080],http://117.148.179.172/PLTV/88888888/224/3221231729/1.m3u8
湖南卫视[1920•1080],http://117.148.179.135/PLTV/88888888/224/3221230206/1.m3u8
湖南卫视[1920•1080],http://117.148.179.148/PLTV/88888888/224/3221230824/1.m3u8
湖南卫视[1920•1080],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hnwshd/4000000/mnf.m3u8
广东卫视[1920•1080],http://117.148.179.141/PLTV/88888888/224/3221231891/1.m3u8
江西卫视[1920•1080],http://117.148.179.141/PLTV/88888888/224/3221231964/1.m3u8
浙江卫视[1920•1080],http://117.148.179.140/PLTV/88888888/224/3221229352/1.m3u8
黑龙江卫视[1920•1080],http://117.148.179.141/PLTV/88888888/224/3221231967/1.m3u8
湖北卫视[1920•1080],http://117.148.179.142/PLTV/88888888/224/3221231888/1.m3u8
辽宁卫视[1920•1080],http://117.148.179.152/PLTV/88888888/224/3221231802/1.m3u8
四川卫视[1920•1080],http://117.148.179.142/PLTV/88888888/224/3221231885/1.m3u8
四川卫视[1920•1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231885/1.m3u8
湖南卫视[1920•1080],http://39.134.65.166/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225506/index.m3u8
江苏卫视[1920•1080],http://39.134.65.181/PLTV/88888888/224/3221225503/index.m3u8
浙江卫视[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视[1920•1080],http://39.134.65.175/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视[1920•1080],http://39.134.65.162/PLTV/88888888/224/3221225514/index.m3u8
东方卫视[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225672/index.m3u8
东方卫视[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225672/index.m3u8
东方卫视[1920•1080],http://39.134.65.173/PLTV/88888888/224/3221225672/index.m3u8
东方卫视[1920•1080],http://39.134.65.175/PLTV/88888888/224/3221225672/index.m3u8
深圳卫视[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视[1920•1080],http://39.134.65.166/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视[1920•1080],http://39.134.65.162/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
北京卫视[1920•1080],http://39.134.65.179/PLTV/88888888/224/3221225678/index.m3u8
北京卫视[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225678/index.m3u8
北京卫视[1920•1080],http://39.134.65.166/PLTV/88888888/224/3221225678/index.m3u8
贵州卫视[1920•1080],http://39.134.65.149/PLTV/88888888/224/3221225974/index.m3u8
天津卫视[1920•1080],http://39.134.65.162/PLTV/88888888/224/3221225665/index.m3u8
天津卫视[1920•1080],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/tjwshd/4000000/mnf.m3u8
湖北卫视[1920•1080],http://39.134.65.162/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视[1920•1080],http://39.134.65.164/PLTV/88888888/224/3221225569/index.m3u8
兵团卫视[1920•1080],http://test5.btzx.com.cn/live/btxjbtws.stream/chunklist_w544078748.m3u8
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

狼爪•CHC频道,#genre#
CHC动作电影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8$1920*1080
CHC动作电影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1$1920*1080
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8$859*480
CHC动作电影FHD,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8$1920*1080
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221232945/index.m3u8$859*480
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8$1920*1080
CHC动作电影FHD,http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8$1920*1080
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8$859*480
CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1$1920*1080
CHC高清电影,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8$1920*1080
CHC动作电影HD,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1$1920*1080
CHC动作电影FHD,http://111.20.33.79/wh7f454c46tw2676886234_1042025358/PLTV/88888893/224/3221226465/index.m3u8$1920*1080
CHC动作电影HD,http://117.148.179.165/PLTV/88888888/224/3221231580/index.m3u8$859*480
CHC高清电影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1$1920*1080
CHC家庭影院,http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8$1920*1080
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8$1920*1080
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8$1920*1080
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8$1920*1080
CHC家庭影院,http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8$859*480
CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8$1920*1080
CHC动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1$1920*1080
CHC高清電影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8$1920*1080
CHC高清電影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1$1920*1080
CHC高清電影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1$1920*1080
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8$1920*1080
CHC家庭影院,http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8$1920*1080
CHC家庭影院,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1$1920*1080
CHC家庭影院,http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8$1920*1080
CIBN综合,http://211.94.219.178:18080/PLTV/68/224/3221226420/index.m3u8$1280*720
CHC家庭影院HD,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1$1920*1080

狼爪•直播中国,#genre#
直播中国精编直播,http://gcksc.v.kcdnvip.com/gc/wgw05_1/index.m3u8
直播中国精编直播,http://gcbsc.v.live.baishancdnx.cn/gc/wgw05_1/index.m3u8
湖南张家界水绕四门,http://gcksc.v.kcdnvip.com/gc/zjjsrsm_1/index.m3u8
湖南张家界水绕四门,http://gcbsc.v.live.baishancdnx.cn/gc/zjjsrsm_1/index.m3u8
湖南张家界将军列队,http://gcksc.v.kcdnvip.com/gc/zjjjjdl_1/index.m3u8
湖南张家界将军列队,http://gcbsc.v.live.baishancdnx.cn/gc/zjjjjdl_1/index.m3u8
湖南张家界阿凡达悬浮山,http://gcksc.v.kcdnvip.com/gc/zjjafdxfs_1/index.m3u8
湖南张家界阿凡达悬浮山,http://gcbsc.v.live.baishancdnx.cn/gc/zjjafdxfs_1/index.m3u8
湖南张家界迷魂台,http://gcksc.v.kcdnvip.com/gc/zjjmht_1/index.m3u8
湖南张家界迷魂台,http://gccncc.v.wscdns.com/gc/zjjmht_1/index.m3u8
湖南张家界迷魂台,http://gcbsc.v.live.baishancdnx.cn/gc/zjjmht_1/index.m3u8
湖南张家界宝峰湖,http://gcksc.v.kcdnvip.com/gc/zjjbfh_1/index.m3u8
湖南张家界宝峰湖,http://gccncc.v.wscdns.com/gc/zjjbfh_1/index.m3u8
湖南张家界宝峰湖,http://gcbsc.v.live.baishancdnx.cn/gc/zjjbfh_1/index.m3u8
湖南张家界御笔峰,http://gcksc.v.kcdnvip.com/gc/zjjybf_1/index.m3u8
湖南张家界御笔峰,http://gcbsc.v.live.baishancdnx.cn/gc/zjjybf_1/index.m3u8
四川峨眉山云海日出,http://gcksc.v.kcdnvip.com/gc/emsarm_1/index.m3u8
四川峨眉山云海日出,http://gccncc.v.wscdns.com/gc/emsarm_1/index.m3u8
四川峨眉山云海日出,http://gcbsc.v.live.baishancdnx.cn/gc/emsarm_1/index.m3u8
四川峨眉山远眺贡嘎雪山,http://gcksc.v.kcdnvip.com/gc/emsyh_1/index.m3u8
四川峨眉山远眺贡嘎雪山,http://gcbsc.v.live.baishancdnx.cn/gc/emsyh_1/index.m3u8
四川峨眉山普贤菩萨铜像,http://gcksc.v.kcdnvip.com/gc/emspxps_1/index.m3u8
四川峨眉山普贤菩萨铜像,http://gccncc.v.wscdns.com/gc/emspxps_1/index.m3u8
四川峨眉山普贤菩萨铜像,http://gcbsc.v.live.baishancdnx.cn/gc/emspxps_1/index.m3u8
四川峨眉山远眺万佛顶,http://gcksc.v.kcdnvip.com/gc/emswfs_1/index.m3u8
四川峨眉山远眺万佛顶,http://gcbsc.v.live.baishancdnx.cn/gc/emswfs_1/index.m3u8
浙江杭州云栖小镇,http://gcksc.v.kcdnvip.com/gc/wygjt2_1/index.m3u8
浙江杭州云栖小镇,http://gccncc.v.wscdns.com/gc/wygjt2_1/index.m3u8
浙江杭州云栖小镇,http://gcbsc.v.live.baishancdnx.cn/gc/wygjt2_1/index.m3u8
重庆石柱华溪村,http://gcksc.v.kcdnvip.com/gc/jsh02_1/index.m3u8
重庆石柱华溪村,http://gccncc.v.wscdns.com/gc/jsh02_1/index.m3u8
重庆石柱华溪村,http://gcbsc.v.live.baishancdnx.cn/gc/jsh02_1/index.m3u8
江西井冈山神山村,http://gcksc.v.kcdnvip.com/gc/wysyxdhp_1/index.m3u8
江西井冈山神山村,http://gcbsc.v.live.baishancdnx.cn/gc/wysyxdhp_1/index.m3u8
安徽金寨大湾村,http://gcksc.v.kcdnvip.com/gc/szgk01_1/index.m3u8
安徽金寨大湾村,http://gcbsc.v.live.baishancdnx.cn/gc/szgk01_1/index.m3u8
山西苛岚宋家沟新村,http://gcksc.v.kcdnvip.com/gc/wysdhpcy_1/index.m3u8
山西苛岚宋家沟新村,http://gcbsc.v.live.baishancdnx.cn/gc/wysdhpcy_1/index.m3u8
河北张北德胜村,http://gcksc.v.kcdnvip.com/gc/pygc01_1/index.m3u8
河北张北德胜村,http://gccncc.v.wscdns.com/gc/pygc01_1/index.m3u8
河北张北德胜村,http://gcbsc.v.live.baishancdnx.cn/gc/pygc01_1/index.m3u8
新疆天山(海西平台),http://gcksc.v.kcdnvip.com/gc/xjtchxpt_1/index.m3u8
新疆天山(定海神针),http://gcksc.v.kcdnvip.com/gc/xjtcdhsz_1/index.m3u8
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
新疆天山(马牙山),http://gcksc.v.kcdnvip.com/gc/xjtcmys_1/index.m3u8
新疆天山(灯杆山),http://gcksc.v.kcdnvip.com/gc/xjtcdgs_1/index.m3u8
湖南张家界天门山西线玻璃栈道,http://gcksc.v.kcdnvip.com/gc/tms05_1/index.m3u8
湖南张家界天门山西线玻璃栈道,http://gcbsc.v.live.baishancdnx.cn/gc/tms05_1/index.m3u8
湖南张家界天门山天门洞,http://gcksc.v.kcdnvip.com/gc/tmstmd01_1/index.m3u8
湖南张家界天门山天门洞,http://gcbsc.v.live.baishancdnx.cn/gc/tmstmd01_1/index.m3u8
湖南张家界天门山天空步道,http://gcksc.v.kcdnvip.com/gc/tms02_1/index.m3u8
湖南张家界天门山天空步道,http://gccncc.v.wscdns.com/gc/tms02_1/index.m3u8
湖南张家界天门山天空步道,http://gcbsc.v.live.baishancdnx.cn/gc/tms02_1/index.m3u8
湖南张家界天门山云梦仙顶,http://gcksc.v.kcdnvip.com/gc/tms04_1/index.m3u8
湖南张家界天门山云梦仙顶,http://gcbsc.v.live.baishancdnx.cn/gc/tms04_1/index.m3u8
厦门鼓浪屿,http://gcksc.v.kcdnvip.com/gc/gly01_1/index.m3u8
厦门鼓浪屿,http://gccncc.v.wscdns.com/gc/gly01_1/index.m3u8
厦门鼓浪屿,http://gcbsc.v.live.baishancdnx.cn/gc/gly01_1/index.m3u8
广西玉林大容山莲花山顶,http://gcksc.v.kcdnvip.com/gc/drs01_1/index.m3u8
广西玉林大容山莲花山顶,http://gcbsc.v.live.baishancdnx.cn/gc/drs01_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcksc.v.kcdnvip.com/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcbsc.v.live.baishancdnx.cn/gc/blg05_1/index.m3u8
八里沟风景区天界山玻璃栈道,http://gcksc.v.kcdnvip.com/gc/blg03_1/index.m3u8
八里沟风景区天界山玻璃栈道,http://gcbsc.v.live.baishancdnx.cn/gc/blg03_1/index.m3u8
汶川映秀新城,http://gcksc.v.kcdnvip.com/gc/wcyxxc01_1/index.m3u8
汶川映秀新城,http://gcbsc.v.live.baishancdnx.cn/gc/wcyxxc01_1/index.m3u8
十八洞村,http://gcksc.v.kcdnvip.com/gc/sbd01_1/index.m3u8
十八洞村,http://gcbsc.v.live.baishancdnx.cn/gc/sbd01_1/index.m3u8
趵突泉,http://gcksc.v.kcdnvip.com/gc/btq01_1/index.m3u8
趵突泉,http://gcbsc.v.live.baishancdnx.cn/gc/btq01_1/index.m3u8
安徽池州九华山风景区拜经台,http://gcksc.v.kcdnvip.com/gc/jhs02_1/index.m3u8
安徽池州九华山风景区拜经台,http://gcbsc.v.live.baishancdnx.cn/gc/jhs02_1/index.m3u8
安徽池州九华山风景区九华山,http://gcksc.v.kcdnvip.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区九华山,http://gccncc.v.wscdns.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区九华山,http://gcbsc.v.live.baishancdnx.cn/gc/jhs05_1/index.m3u8
安徽池州九华山风景区花台,http://gcksc.v.kcdnvip.com/gc/jhs01_1/index.m3u8
安徽池州九华山风景区花台,http://gcbsc.v.live.baishancdnx.cn/gc/jhs01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,http://gcksc.v.kcdnvip.com/gc/ylh04_1/index.m3u8
